vehicle_1,vehicle_2,vehicle_1_route,vehicle_2_route,weighted_congestion_score
405,465,2,1,2.888034830652924
405,465,2,2,0.7185840381244947
405,519,2,2,6.63825697893835
405,527,1,1,0.6160503860800101
405,569,1,1,0.5248075118413525
405,597,2,1,2.1891175948000328
405,712,1,1,0.4093484756735313
405,712,1,2,0.19506445294260485
405,746,2,1,0.43709135596768595
405,749,2,2,4.035769295704722
405,763,1,2,0.7236358806154125
405,790,2,1,0.8892205930761821
405,856,1,2,9.742780508913654
405,856,2,2,0.8986975613340766
405,890,2,2,8.07360571391521
405,894,1,1,0.554044426708534
405,894,1,2,0.5579764157598082
406,418,2,1,0.6086027614946729
406,478,1,1,0.0
406,478,1,2,0.5179900045802974
406,520,1,1,0.5048711939789793
406,520,1,2,4.312829320014415
406,520,2,1,0.5048711939789793
406,520,2,2,1.1786292115619639
406,613,1,2,0.48301692376822897
406,740,2,2,0.28296366997150396
406,772,1,2,2.265840230128962
406,824,1,1,4.723382249333426
406,825,2,1,0.35018673869313527
406,902,1,1,0.5425187717042167
406,923,2,1,0.3426053330253917
409,413,2,2,0.493694732970964
409,450,1,1,5.281917282481603
409,466,1,2,4.180598568936473
409,493,1,1,1.6283316461341937
409,503,1,1,0.6906389280726578
409,537,1,2,2.3312396026780196
409,576,1,1,0.5704696244733674
409,590,2,1,0.23538448975212603
409,615,1,2,11.750628982486946
409,635,1,1,0.744154379372161
409,638,1,1,0.7376395254862206
409,725,1,1,0.4505269820524507
409,730,1,1,0.6371414429024825
409,735,1,2,2.0060154878595267
409,784,2,1,0.5180710113464595
409,857,1,2,1.4308888539574114
409,943,1,1,2.9121503448915593
409,947,1,2,7.6030835849717375
409,947,2,1,0.0
409,968,1,1,0.8989197976485119
409,996,1,1,9.462087840273274
410,450,1,2,3.583202222685625
410,651,1,1,5.034324454682834
410,651,2,1,7.191472826174078
410,668,2,2,0.7457744578888322
410,698,2,1,0.5006894772386272
410,718,1,1,5.4799058386501285
410,720,1,1,0.5586975570615668
410,742,1,1,0.32817677816333685
410,813,1,1,1.565004704433008
410,813,2,1,8.719207469858393
410,824,1,1,1.6011230578806064
410,862,1,1,1.7688344608640638
410,862,2,1,5.225374825488814
410,902,1,1,0.4697354136799968
410,938,1,1,9.716899487685831
410,938,2,1,4.098686529913703
410,951,1,1,1.3747813757127099
410,951,2,1,4.543000846681177
410,963,1,1,0.8795767996426757
412,792,2,2,0.0
412,914,1,2,0.817621584141622
412,914,2,2,0.817621584141622
413,448,1,2,0.67767163180653
413,448,2,1,2.9154712605824127
413,453,2,1,1.857745472602371
413,455,1,2,0.7458596843937801
413,462,1,2,3.2063240343081825
413,462,2,2,1.3733501686677991
413,469,2,1,8.290773825899095
413,503,1,2,5.459158059883637
413,518,1,2,2.0237393728363995
413,540,1,2,15.141481719003284
413,590,1,1,0.5331991066330319
413,590,1,2,17.2054323146204
413,590,2,1,9.36258078052934
413,590,2,2,0.5163917980583915
413,610,1,1,1.8460660216752807
413,624,1,2,0.4066274650208963
413,624,2,2,4.297479035938607
413,628,1,1,1.9017458800090314
413,634,1,2,8.895398443431478
413,636,1,1,1.5280687749336748
413,636,1,2,0.5667795718880707
413,636,2,1,0.42699657255807766
413,658,1,2,1.5018757000788021
413,658,2,1,8.759111106238516
413,699,1,1,1.6118450270980123
413,769,1,2,0.461052955135016
413,769,2,2,1.1071287540395693
413,776,1,1,0.8935383886880988
413,784,1,1,2.9873137476664215
413,784,1,2,27.47622023705108
413,784,2,1,14.467291571175949
413,784,2,2,3.542335419437022
413,854,2,2,0.42658347369816496
413,958,1,1,1.5488135900690676
413,958,1,2,1.5488135900690676
413,958,2,1,0.4692348836553338
413,958,2,2,0.4692348836553338
413,996,1,1,0.37279826910386754
413,996,1,2,0.254907919795101
413,996,2,1,0.37279826910386754
413,996,2,2,0.254907919795101
414,808,1,1,0.8210161401616458
414,808,1,2,0.5970196466504499
415,543,1,1,1.1267562191734208
415,899,1,1,2.592155645794161
415,899,1,2,1.5937955955739682
416,434,2,1,24.687410696585378
416,510,1,1,0.49761298791120717
416,510,1,2,0.49761298791120717
416,516,1,1,8.794357808828341
416,516,2,2,12.564621764295662
416,520,2,2,1.3620729611956714
416,527,1,1,0.608667073998953
416,542,1,2,0.7635747387853907
416,547,2,2,1.3156539008055081
416,549,2,2,4.043407608387332
416,570,1,2,0.0
416,686,1,2,3.623965083866881
416,710,2,1,0.5661439521998421
416,712,1,1,0.9413428237110435
416,765,2,2,0.9535583141389264
416,772,2,2,0.6743602114550663
416,809,2,2,0.38858437355054326
416,837,2,1,4.8743084816905125
416,875,2,2,1.0666858853113865
416,892,1,2,1.9409192428857325
416,913,1,2,1.2391380965379724
416,963,2,1,1.398626810740759
416,966,2,2,0.19811963060741475
416,976,1,1,3.124892257770631
416,992,2,2,0.8584625927196473
417,419,1,1,0.3529609867078049
417,469,1,2,4.136946535273018
417,658,1,2,0.7107240278042666
417,658,2,1,0.7910055749233672
417,658,2,2,0.6898549383335864
417,675,1,2,0.6987704115327025
417,966,1,1,3.360468358725563
417,999,1,1,0.63904445179005
417,999,2,2,0.7777347812726982
418,438,2,1,0.6946816093986792
418,438,2,2,7.357080323389257
418,462,2,1,11.034668613196068
418,508,2,1,0.7172136979273824
418,517,1,2,2.7469945615605726
418,525,2,2,1.3561431572230531
418,624,2,1,0.5466265974596248
418,652,2,2,2.0776098057239234
418,740,1,2,3.2361249703064727
418,848,1,1,2.778587588120624
418,848,1,2,2.543839279752788
418,872,2,1,0.6113465425577456
418,872,2,2,7.264003641827951
418,923,2,2,2.858273807692238
418,924,2,1,2.6991631675704912
418,939,2,2,7.350821224887854
418,954,2,2,1.3313542538276089
419,464,2,1,0.5701797118468295
419,541,2,1,4.119860456181844
419,621,2,1,1.9249414426308622
419,658,1,2,1.2532863564882644
419,665,2,1,1.8673624941090141
419,665,2,2,1.70304268847795
419,675,1,2,2.972473306203251
419,764,2,1,0.0
419,765,1,1,0.8271376252701917
419,782,2,2,0.3959928746274441
419,813,1,2,0.7620152880500305
419,823,1,1,0.3010555453654484
419,830,1,1,0.30740947084648235
419,873,2,1,0.3811204828229001
419,956,2,1,1.5850201333721101
419,966,1,1,0.7861835092296439
419,987,1,1,0.33472646043291554
419,987,2,2,0.7933617812293614
420,421,1,2,0.7135032759328002
420,430,2,2,1.6749477259871324
420,447,1,1,0.3584491728624142
420,450,2,2,0.5181715917984663
420,459,2,2,3.801948931367409
420,471,1,2,2.836369654383137
420,492,2,2,1.5190944799689587
420,512,2,2,3.1215539606862572
420,519,1,1,0.7586837831147992
420,519,2,2,34.85478017678055
420,538,1,1,3.360053219866588
420,550,1,1,0.34015613698547
420,572,2,1,0.6123381136941
420,646,1,1,0.8252827382498577
420,683,2,1,3.668727711277115
420,698,2,2,9.102339659461382
420,708,1,1,1.0114053515607542
420,720,2,2,5.494881359246009
420,731,2,1,12.593229379741983
420,735,2,1,0.0
420,749,2,2,12.706495436267767
420,754,1,2,10.591244301695648
420,799,1,1,0.7771467684418616
420,841,1,1,5.055005275382986
420,841,1,2,0.3181288966686957
420,841,2,2,1.10678957092439
420,850,2,2,1.1782930504764109
420,857,2,1,0.26947181867107023
420,885,1,1,0.9817129965044156
420,890,1,1,2.289142385003845
420,890,2,2,11.222078553632485
420,935,1,1,2.059326513293119
420,935,1,2,3.9639787693932225
420,953,1,1,0.6690721369995876
420,964,1,1,0.48950761610681465
420,996,1,2,0.38253320863814594
421,472,1,2,6.039002878938412
421,472,2,1,0.3446205604424854
421,509,1,2,3.0342471969121725
421,509,2,2,7.225527991666038
421,576,1,2,15.926997913101774
421,576,2,2,0.5334225740577144
421,723,1,2,0.4371098240382849
421,754,2,2,0.9150894438086707
421,841,2,1,0.30337151452272404
421,841,2,2,2.0838473126978485
421,857,1,1,0.3767614893405681
421,857,2,1,3.1038100460366564
421,931,1,1,2.19971919381812
421,935,2,1,0.8536060737969506
421,935,2,2,0.6596060053667334
421,945,1,2,5.2732175450945995
421,945,2,1,0.7213086855346721
421,968,2,2,1.3280603588520035
421,1000,2,2,0.0
422,544,1,1,14.05866771431698
422,544,1,2,1.141723008115848
422,587,1,1,3.197450997085505
422,587,1,2,9.61325805375684
422,648,1,1,2.7383302787926374
422,648,1,2,0.3162331034531391
422,795,1,2,1.2929911509440792
422,801,1,1,1.714976331038804
422,801,1,2,2.8843377412927147
422,888,1,1,1.3955941887176677
422,904,1,2,1.6146466098705627
422,985,1,2,1.5006517071227856
423,485,1,2,0.5908251578159831
423,485,2,2,0.3775984107914284
423,536,1,1,0.9822417881312798
423,536,2,1,0.5732551415727934
423,545,1,1,2.2845900483217285
423,562,2,2,0.6675855224394447
423,607,1,1,0.0
423,607,1,2,0.7789649758173101
423,607,2,1,0.5675273420336597
423,607,2,2,0.5886296921809991
423,617,1,1,3.3732762800487173
423,617,1,2,0.6303621422604136
423,617,2,1,3.4420837877300907
423,617,2,2,0.7042309484338539
423,618,1,1,0.0
423,708,1,2,1.0188939814277584
423,725,1,2,10.750676867351515
423,746,1,1,4.966336298083048
423,746,2,1,2.3246064134898385
423,790,1,1,5.4698275630410045
423,790,2,1,1.8210242014940041
423,885,1,2,1.073675335900019
423,897,1,1,0.35419581990257853
423,953,1,2,0.0
423,964,2,2,0.0
423,994,1,1,3.890246692442122
425,487,1,1,8.234104127817664
425,487,1,2,3.6915126008610333
425,487,2,1,1.4339196092354283
425,487,2,2,1.3478831885692066
425,508,1,1,0.5905066431193161
425,508,1,2,1.073518067207218
425,508,2,1,0.4161118243929859
425,508,2,2,0.34592181199777394
425,525,2,2,2.0667639619268554
425,535,2,1,1.411221015592695
425,570,1,1,0.6354751685679346
425,570,2,1,0.5400513551752515
425,571,1,1,0.0
425,571,2,1,0.0
425,657,1,1,1.502645948362335
425,668,1,1,1.1435757247537608
425,668,2,1,0.5140854084087257
425,740,1,1,0.4246884916145104
425,740,2,1,0.5373599733384103
425,779,2,1,0.39392322033782057
425,802,1,1,15.616075223588526
425,802,1,2,4.238657717003889
425,802,2,1,3.9307289913455876
425,802,2,2,18.763775442155055
425,959,1,1,0.9934553492099183
425,993,1,2,2.7046682383379586
427,444,1,1,5.372594166140539
427,444,2,1,0.45233479940093646
427,453,1,1,4.29926372267064
427,453,1,2,0.38426346642641573
427,453,2,1,0.9552422420401856
427,453,2,2,5.088633300202068
427,470,1,1,3.388021762621207
427,470,2,1,1.8960375491460448
427,523,1,1,0.818887339797215
427,523,1,2,3.3863937630231415
427,523,2,2,1.8969346311975623
427,561,1,1,1.1157642485661052
427,561,2,1,0.4631148960683783
427,561,2,2,1.799833937635432
427,567,1,1,11.93395068671007
427,567,1,2,6.00479075711701
427,567,2,1,0.5249700482996356
427,603,2,2,0.6318153396823368
427,683,1,2,9.492798753623047
427,683,2,2,0.5118184528787597
427,727,1,2,5.259809411772214
427,727,2,2,0.5195664783498175
427,732,2,1,0.5017540831334057
427,742,1,1,0.39360470510891915
427,767,1,2,0.7979435392438632
427,798,2,1,2.095655764969376
427,824,1,1,1.1651048934421584
427,852,1,1,1.185609128027798
427,852,1,2,2.561964981210391
427,852,2,2,0.516376447636803
427,854,2,2,0.5051261243639085
427,874,1,1,1.9308187932275152
427,874,2,1,0.5045216931771299
427,886,2,1,0.7109291894690952
427,902,1,1,1.707344663339918
427,902,1,2,0.9521150749391516
427,917,1,1,1.944934376527812
427,917,1,2,0.8367701700078458
427,941,2,1,1.4304073375272948
427,941,2,2,0.7883999395688739
427,944,1,1,5.848676776516475
427,944,2,1,0.5320162869843185
427,951,1,2,1.9337460869539222
427,986,2,2,2.1032882956834476
428,457,2,2,0.42605514040649817
428,557,1,1,1.3954849352673069
428,593,2,1,0.17462941259872958
428,598,2,2,3.1582903008490457
428,604,2,1,3.9213672765208707
428,620,2,1,0.0
428,633,2,2,1.9744384543154523
428,671,1,2,1.0505281463402503
428,671,2,1,4.483436403296746
428,764,1,1,1.2754117019850115
428,764,1,2,2.0115900181520003
428,786,1,2,2.192233630323491
428,786,2,1,7.790146529312023
428,795,2,2,0.8134492072809072
428,860,1,1,0.7346942724571577
428,860,1,2,0.7197142301956336
428,860,2,1,3.3376522366878625
428,867,2,1,0.46119462434213065
428,884,2,2,0.0
428,915,2,1,0.5842385610395668
428,915,2,2,0.5842385610395668
428,929,1,1,0.6774578984731715
428,929,1,2,1.2929292556510146
428,932,2,1,0.4685423237997343
429,924,2,1,3.4645589500673313
430,459,1,1,2.5485298824750418
430,459,2,2,4.2720216537337645
430,477,1,2,0.7238854650087738
430,492,2,2,1.4432536565281104
430,512,2,2,3.7587009027576896
430,519,2,2,1.6414637513374746
430,572,1,1,0.34211568122604674
430,608,2,2,0.31273833464582745
430,649,1,1,2.210349134754735
430,649,2,2,1.1435582334888554
430,653,2,2,0.5892010930024589
430,683,2,1,1.4270466756484752
430,698,2,2,2.3218740396208863
430,720,2,2,2.399334173962911
430,749,2,2,0.0
430,841,2,2,0.8483303414278329
430,850,2,2,0.0
430,857,2,1,0.0
430,890,2,2,0.0
431,462,2,2,2.605045442534199
431,464,1,2,0.927280410243655
431,479,2,1,2.10646949302516
431,482,1,1,4.2853512763424995
431,514,1,2,1.0477045470476218
431,557,2,2,0.0
431,565,1,1,0.0
431,570,2,1,0.0
431,588,2,1,1.806014064104325
431,588,2,2,1.6068051628147906
431,616,2,2,0.0
431,624,2,2,4.304645791252311
431,640,2,2,1.4852785909492077
431,659,1,1,0.0
431,680,1,1,0.0
431,711,1,1,0.9322685785251511
431,711,2,1,2.6431650063790473
431,741,1,1,0.0
431,745,2,2,0.0
431,759,1,1,0.0
431,776,2,1,2.484216601061301
431,795,2,1,1.1070171913786453
431,812,1,1,0.0
431,832,1,2,1.3104432889363757
431,835,2,1,0.9995812691949886
431,835,2,2,0.44765824966463974
431,847,1,1,0.0
431,869,1,1,0.3335220884441675
431,898,1,1,3.5905918737251112
431,899,1,1,0.27416460674469256
431,918,1,2,1.233341105391572
431,925,1,1,0.34353862419810205
431,932,2,2,7.44606841345818
432,450,1,2,2.15390223280207
432,492,1,1,3.3247542114240303
432,492,1,2,0.5529853500903913
432,493,1,2,0.0
432,523,1,1,1.151290493904254
432,572,1,1,0.0
432,698,1,1,4.248924440244234
432,742,1,1,0.6999224237317309
432,850,1,2,1.1350485153076288
432,855,1,1,11.85690780839047
432,855,1,2,1.9868259240031239
432,856,1,2,0.2898669301086423
432,922,1,1,0.19479271829763267
433,450,2,1,3.572828641586396
433,500,2,2,1.3297300950192175
433,562,1,1,3.3360680112549606
433,607,1,1,0.0
433,614,2,1,0.3055092165166975
433,626,2,2,8.609970361092355
433,789,2,1,0.0
433,789,2,2,7.55279609706066
433,820,1,1,9.24900050011624
433,820,1,2,1.2835798998658348
433,820,2,1,32.59242471937969
433,820,2,2,1.2835798998658348
433,950,1,1,3.143161965117068
433,950,2,1,3.864886263814085
433,1000,2,1,6.795676447646255
434,481,2,1,8.85228983790531
434,516,1,2,4.09814418065417
434,520,1,2,0.9879221599431129
434,540,2,2,5.803901386751941
434,547,1,2,0.6008242125205647
434,549,1,2,6.189598570181616
434,710,1,1,0.4216256804742841
434,718,1,1,0.7831042295621189
434,723,2,1,1.0953555774665278
434,745,2,2,0.4100211239219985
434,751,2,1,0.5049955122691282
434,751,2,2,2.2039209912620112
434,765,1,2,1.1664563362279043
434,772,1,2,0.48879151437945695
434,809,1,2,1.1858653718633783
434,854,2,2,2.239043833653763
434,875,1,2,2.2680090710894834
434,963,1,1,2.628961226046572
434,963,1,2,0.7985630573784829
434,963,2,1,0.7985630573784829
434,963,2,2,6.551072792201918
434,966,1,2,0.1955378359395007
434,980,2,1,1.4740158186788936
434,992,1,2,5.928697445338708
435,438,2,1,0.3802739734163542
435,444,1,2,0.40206569964470695
435,444,2,2,0.42981766817336664
435,498,2,1,0.7564180646769036
435,525,2,1,0.47499718812109776
435,540,2,1,11.408725850730898
435,584,1,1,16.487018245115273
435,584,1,2,0.8035403589095901
435,584,2,1,6.756753011958983
435,584,2,2,0.8035403589095901
435,616,1,2,0.4675456239094928
435,616,2,2,0.5026714228357348
435,634,2,1,3.796546677454188
435,652,2,1,0.5452691177732947
435,781,2,1,0.6725993622753704
435,825,2,2,0.5904417448476229
435,854,1,1,2.7218498237096838
435,854,2,1,2.610759597301921
435,858,2,1,4.848421935980171
435,872,2,1,0.421132820610135
435,939,2,1,1.5715869146380501
435,941,1,1,1.5253328980075307
435,941,2,1,1.5253328980075307
435,946,2,1,1.4392993125934155
435,949,2,1,0.40002234316891067
435,954,2,1,0.5331350659739669
435,969,1,2,0.40337937180507627
435,991,1,2,0.4390118903968157
436,512,1,2,3.4907297091513234
436,698,1,1,0.9656363256610208
436,698,1,2,2.838480324116708
436,744,1,1,0.0
436,855,1,2,1.7300973390326448
436,894,1,2,2.80427200340878
437,546,1,1,0.6947200544949046
437,723,1,1,1.7176603936164891
437,736,1,1,3.2022275035799077
437,736,1,2,3.3393140441075104
438,462,1,1,1.618853327283315
438,462,2,1,20.072071609610255
438,525,1,1,0.8037145440880658
438,525,1,2,0.6713217497918396
438,525,2,2,1.677893602112832
438,588,1,1,1.6735708015680377
438,593,1,2,1.01870479835295
438,624,1,1,1.098977050260123
438,624,2,1,0.6483394668858643
438,634,1,1,2.2010451168739045
438,652,1,1,9.420148752685545
438,654,1,1,1.4505701930050017
438,758,1,2,5.681043780641491
438,774,1,1,6.52295383764652
438,825,1,2,7.153242107616758
438,858,1,1,0.8739673583089282
438,859,2,2,6.3673886564524675
438,872,1,1,47.16985394908246
438,872,1,2,4.918082653776364
438,872,2,1,3.6831800250234474
438,872,2,2,54.135346561650564
438,906,1,1,0.3693767648948442
438,906,1,2,0.8277534656231651
438,923,2,2,3.647855976091241
438,924,1,1,0.9283663613504499
438,924,2,1,0.6890469969937777
438,939,1,1,11.740132378301341
438,939,1,2,3.2200457473275943
438,939,2,1,0.3432679435504768
438,939,2,2,5.376118387783212
438,942,1,2,10.344654300203217
438,946,1,1,1.013390952676925
438,949,1,1,4.801468365637808
438,954,1,1,1.0625550855558772
438,954,2,2,2.577529402768392
439,520,1,1,0.8648434184726346
439,704,1,2,1.005687940502086
439,752,1,1,1.1427993904174376
439,766,1,1,1.108606315154915
439,824,1,2,1.3884627987199798
439,826,2,1,0.0
439,962,1,1,1.6092948331482706
439,983,1,1,5.132370236542846
439,983,2,2,9.657427427139353
439,986,1,1,0.3288095905486081
439,995,1,1,3.672345416476518
439,995,1,2,3.801064981550972
440,444,2,2,1.3373309115726215
440,561,2,1,3.382961172867833
440,616,2,2,1.947174952369914
440,634,2,1,3.6343017378791274
440,683,2,2,1.9225887279701306
440,854,2,1,0.4479142906431924
440,858,1,1,1.7394471033423287
440,858,1,2,1.7394471033423287
440,858,2,1,6.6238692662422665
440,858,2,2,6.6238692662422665
440,868,1,2,7.836116736216704
440,868,2,2,2.6248504054302413
441,448,1,1,7.4377168457370475
441,448,1,2,0.9414593360717004
441,448,2,1,7.4377168457370475
441,448,2,2,0.9414593360717004
441,485,1,1,2.7781690072487946
441,485,2,1,1.4667279167497562
441,602,1,1,3.2793211311142887
441,602,2,1,0.7706208333590708
441,754,2,1,1.932457824689274
441,754,2,2,1.935295303799013
441,769,1,1,3.4072680131501074
441,769,2,1,0.7598163150187357
441,933,1,1,12.14878489254658
441,933,1,2,5.43746933019878
441,933,2,1,4.582871603422588
441,933,2,2,8.58796848597159
441,980,1,2,0.6182671899326895
441,985,1,1,3.037545171325003
441,985,1,2,1.7468389741637784
441,985,2,1,2.6227172721051035
441,985,2,2,1.7468389741637784
441,999,1,1,1.3277899532325759
441,999,2,1,0.31693855176211067
443,498,2,1,0.4796311362086818
443,506,1,2,7.628955768552825
443,520,2,1,1.318548632398373
443,575,2,1,4.229694842867484
443,589,1,1,4.622317974374826
443,609,1,2,1.750475175280891
443,610,2,1,0.5765791445426489
443,630,1,1,2.726419569399013
443,669,2,2,0.5899559265055458
443,671,1,1,0.350552594536194
443,680,2,1,2.3132248504480737
443,689,2,1,0.8710434963480069
443,702,2,1,0.0
443,704,2,2,0.3760887795658104
443,726,1,2,1.7229718827842002
443,738,1,1,1.0525438074359044
443,766,2,1,1.3631700952013621
443,778,1,2,2.4162491901168974
443,781,2,1,0.4147903860730236
443,824,2,2,0.4860060780592823
443,826,2,1,2.8672962169879463
443,832,2,1,1.6265158762373781
443,860,1,1,0.7429164384715365
443,867,1,1,3.187240876625717
443,867,1,2,1.0687995885244814
443,880,1,1,0.9292940719329064
443,898,2,1,1.885111931537018
443,898,2,2,2.127672172738842
443,903,2,1,4.466622183557219
443,903,2,2,0.5455521915058197
443,906,2,1,1.8835239620916782
443,915,1,1,1.323366589115544
443,915,1,2,1.323366589115544
443,918,2,1,17.51583995949865
443,920,1,2,23.108889199739824
443,943,2,2,2.6528019985088194
443,944,2,2,2.0822244560779017
443,984,2,1,0.6779900469578304
443,995,2,1,1.4489856551799905
444,470,1,1,1.215157192300407
444,485,1,1,0.7568051167062012
444,523,1,2,1.2145306379698932
444,537,1,1,4.1007294681896305
444,561,1,1,1.4620802395119301
444,561,2,1,0.5490671333041952
444,567,1,1,4.767180621605501
444,584,2,1,0.4121499687753991
444,616,2,2,4.683496646432342
444,634,2,1,0.5929393340076041
444,673,1,1,8.539466343069295
444,673,2,1,0.6409012127399248
444,677,1,1,0.7368310855309311
444,683,1,1,2.6124042515347727
444,683,1,2,4.686101637716109
444,727,1,2,2.3362289503989615
444,767,1,2,0.912510070698937
444,798,1,1,0.631106158817199
444,824,1,1,0.4844814771525447
